product_id,title,source,platform,original_url,final_url,http_code,issue_type,is_active,notes
shopee-feed-121969451-48300752591,"Fineline ไฟน์ไลน์ ผลิตภัณฑ์ซักผ้าสูตรเข้มข้น พาวเวอร์ คลีน 1,320 มล. X2",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F121969451%2F48300752591,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F121969451%2F48300752591,200,Valid Link,True,Verified authentic product link
shopee-feed-85601907-55303155066,"D-nee ดีนี่ ผลิตภัณฑ์ล้างขวดนม ดีนี่ ฟอร์ นิวบอร์น - ฟรุ้ตแกนิค 1,150 มล. X1",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F85601907%2F55303155066,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F85601907%2F55303155066,200,Valid Link,True,Verified authentic product link
shopee-feed-185844020-52906867167,Kanimal Pet Food Box 2.5L กล่องเก็บอาหารเม็ด ถังเก็บอาหารเม็ด ขนาด 20 x 11 x 26.5 ซม.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F185844020%2F52906867167,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F185844020%2F52906867167,200,Valid Link,True,Verified authentic product link
shopee-feed-1082442213-28613948866,ENMY. ปากกาอะคริลิค 24/36/48 สี ปากกามาร์กเกอร์อะคริลิค Acrylic marker กันน้ำ หมึกพิมพ์เนียน หัวนุ่ม อัตราการใช้หมึก 85%,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1082442213%2F28613948866,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1082442213%2F28613948866,200,Valid Link,True,Verified authentic product link
shopee-feed-17076891-15498946693,แผ่นแปะซิลิโคนเจล ลดรอยแผลเป็น คีลอย แผลนูน กันน้ำ - พร้อมส่งในไทย🇹🇭,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F17076891%2F15498946693,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F17076891%2F15498946693,200,Valid Link,True,Verified authentic product link
shopee-feed-86629468-42023225586,HandyHerb Jelly Me รวมเจลลี่ของคนรุ่นใหม่ อร่อยดี มีประโยชน์,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F86629468%2F42023225586,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F86629468%2F42023225586,200,Valid Link,True,Verified authentic product link
shopee-feed-12840826-41026954333,Double A Care หน้ากากอนามัยทางการแพทย์ ชนิดยางยืด 3 ชั้น SURGICAL MASK 3 PLY 50 ชิ้น/กล่อง จำหน่าย 4 กล่อง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12840826%2F41026954333,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12840826%2F41026954333,200,Valid Link,True,Verified authentic product link
shopee-feed-34537351-27113399400,GIFTSET BSC TOWEL ชุดผ้าขนหนูใยไผ่ Bamboo Cotton แอนตี้แบคทีเรีย ไม่เกิดสิว ไร้กลิ่นอับชื้น (ASG480) *กล่องรุ่นใหม่*,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F34537351%2F27113399400,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F34537351%2F27113399400,200,Valid Link,True,Verified authentic product link
shopee-feed-1036504979-19184452188,VFcore LS วิตามินแมวเลีย สูตร Lysine สำหรับน้องแมว 1 กล่อง (30 ซอง),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1036504979%2F19184452188,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1036504979%2F19184452188,200,Valid Link,True,Verified authentic product link
shopee-feed-47895205-23473756863,ร่ม แม่ค้า 34 นิ้ว UV เงิน สลับสี(เน้น เฉพาะร่มค่ะ)(ร่ม1คัน),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F47895205%2F23473756863,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F47895205%2F23473756863,200,Valid Link,True,Verified authentic product link
shopee-feed-43238610-916308512,SanDisk Ultra Micro SDcard Class10 32GB 64GB 128GB SDSQUNR เมมโมรี่การ์ด กล้องวงจรปิดไร้สาย TF Card,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F43238610%2F916308512,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F43238610%2F916308512,200,Valid Link,True,Verified authentic product link
shopee-feed-428390382-56753525181,พายไต้หวันไส้สับปะรดบรรจุ 12 ชิ้น,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F428390382%2F56753525181,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F428390382%2F56753525181,200,Valid Link,True,Verified authentic product link
shopee-feed-1280278100-55452364906,SURE 4in1 น้ำยาทำความสะอาดห้องน้ำ ชัวร์750ml ฆ่าเชื้อโรค➕เปลี่ยนสีเมื่อเจอน้ำ➕ขจัดคราบสกปรก➕กลิ่นหอม,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1280278100%2F55452364906,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1280278100%2F55452364906,200,Valid Link,True,Verified authentic product link
shopee-feed-1256676370-29553591044,USEE S20 พิกเซล 4K กล้องวงจรปิดไร้สาย wifi ไร้สายไม่ใช้เน็ต cctv มาพร้อมกล้องคู่,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1256676370%2F29553591044,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1256676370%2F29553591044,200,Valid Link,True,Verified authentic product link
shopee-feed-50844252-44456978426,Shex ชุดทดสอบการตั้งครรภ์ ชุดตรวจครรภ์ รู้ผลใน 5 นาที (มีส่งด่วน) One Step Pregnant Test,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F50844252%2F44456978426,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F50844252%2F44456978426,200,Valid Link,True,Verified authentic product link
shopee-feed-981145867-28574686368,กิ๊บหน้าม้าผมแท้ แฮร์พีชหน้าม้า ทนความร้อน หนีบ/ดัดได้ หน้าม้าลิซ่า หน้าม้าเจนนี่ ใส่แล้วไม่โป๊ะ RK-03 RenKin&Pursue,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F981145867%2F28574686368,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F981145867%2F28574686368,200,Valid Link,True,Verified authentic product link
shopee-feed-76673436-1636237636,"Royal Canin Hairball Care Pouch Gravy อาหารเปียกแมวโต ดูแลปัญหาก้อนขน อายุ12เดือนขึ้นไป (เกรวี่, โรยัล คานิน)",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76673436%2F1636237636,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76673436%2F1636237636,200,Valid Link,True,Verified authentic product link
shopee-feed-52706856-24174853412,ซอสทำตีนไก่เผ็ดเกาหลี ซอสไก่เผ็ดเกาหลี korean spicy sauce,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F52706856%2F24174853412,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F52706856%2F24174853412,200,Valid Link,True,Verified authentic product link
shopee-feed-295441887-45262674171,AMT Bright & Inner Glow Body Lotion 180 mL - โลชั่นบำรุงผิวกาย เพื่อผิวชุ่มชื้น กระจ่างใส ดูสุขภาพดี,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F295441887%2F45262674171,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F295441887%2F45262674171,200,Valid Link,True,Verified authentic product link
shopee-feed-418292429-25186824379,Y8 BIO YOUTH SUNSCREEN PROTECTION SPF 50+ PA++++ (15 g.) ครีมกันแดดสำหรับคนเป็นฝ้ากระ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F418292429%2F25186824379,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F418292429%2F25186824379,200,Valid Link,True,Verified authentic product link
shopee-feed-885541698-25561878029,E_items กระจกตั้งโต๊ะ บานใหญ่ กระจกส่งหน้า แต่งหน้า กระจกมินิมอล หมุนได้ 360 องศา ความละเอียดสูง เห็นรูขนขนชัด A283,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F885541698%2F25561878029,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F885541698%2F25561878029,200,Valid Link,True,Verified authentic product link
shopee-feed-1504701447-40861910414,ไบโอแอคทีฟพลัส BioActive+ Concentrated Liquid Gluta กลูต้า ผิวขาว สว่าง ออร่า สุขภาพดี 50 หลอด,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1504701447%2F40861910414,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1504701447%2F40861910414,200,Valid Link,True,Verified authentic product link
shopee-feed-216875402-10607047456,รุ่นใหม่ สปอร์ตบราผ้าดี เว้าหลังทรงสวย รุ่น YOGA-614 Sport Bra เสื้อบราโยคะ สปอร์บราฟิตเนส ออกกำลังกาย มีฟองน้ำถอดได้,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F216875402%2F10607047456,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F216875402%2F10607047456,200,Valid Link,True,Verified authentic product link
shopee-feed-376812500-19405844823,YAMADA (50 ชิ้น/กล่อง) หน้ากากอนามัย ป้องกันฝุ่น กลิ่น มลพิษในอากาศ รุ่น 3040,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F376812500%2F19405844823,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F376812500%2F19405844823,200,Valid Link,True,Verified authentic product link
shopee-feed-85601907-1981905358,"D-nee ดีนี่ ออร์แกนิค ซากุระ เบบี้ออยล์ 200 มล. + 200 มล. ,สีชมพู",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F85601907%2F1981905358,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F85601907%2F1981905358,200,Valid Link,True,Verified authentic product link
shopee-feed-30318389-28128781649,Lipon F X-tra Hygienic ไลปอนเอฟ เอ็กซ์ตร้า ไฮจีนิค 500 มล. 3 ถุง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F30318389%2F28128781649,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F30318389%2F28128781649,200,Valid Link,True,Verified authentic product link
shopee-feed-58708876-19183828513,SKG เครื่องชงกาแฟสด รุ่น SK-1203 ก้านชงขนาด 58 มิล สามารถตั้งเวลาชงได้,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F58708876%2F19183828513,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F58708876%2F19183828513,200,Valid Link,True,Verified authentic product link
shopee-feed-446760693-24563425349,ANESSA อเนสซ่า เพอร์เฟค ยูวี ซันสกรีน สกินแคร์ มิลค์ NA SPF50+ PA++++ 20 มล.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F446760693%2F24563425349,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F446760693%2F24563425349,200,Valid Link,True,Verified authentic product link
shopee-feed-39003074-9211672601,พร้อมส่ง🌸 พรมเช็ดเท้าในห้องน้ำ พรมขนสั้น ซับน้ำ แห้งไว้ พรมดูดน้ำ พรมปูพื้น พรมกันลื่น พรมในห้องน้ำ พรมซับน้ำ ถูกที่สุด!,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F39003074%2F9211672601,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F39003074%2F9211672601,200,Valid Link,True,Verified authentic product link
shopee-feed-26975933-41478898153,Dunlopillo Best Seller Collection ที่นอนตัวท็อป รุ่นขายดี,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F26975933%2F41478898153,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F26975933%2F41478898153,200,Valid Link,True,Verified authentic product link
shopee-feed-296628379-21707303961,โอวัลติน ยูเอชทีเบส 180มล. แพ็ค 4 (ยกลัง 48 กล่อง) x 2 ลัง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F296628379%2F21707303961,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F296628379%2F21707303961,200,Valid Link,True,Verified authentic product link
shopee-feed-217077552-47152319582,adidas ไลฟ์สไตล์ ถุงเท้าหุ้มข้อรองรับแรงกระแทก SPORTSWEAR (3 คู่) Unisex สีเทา KR7117,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F217077552%2F47152319582,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F217077552%2F47152319582,200,Valid Link,True,Verified authentic product link
shopee-feed-1305822681-29805218565,ซันซิล แชมพู 425 มล. + ครีมนวด 400 มล. (เลือกสูตรข้างใน),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1305822681%2F29805218565,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1305822681%2F29805218565,200,Valid Link,True,Verified authentic product link
shopee-feed-389501327-29566860325,Kashiwa หม้ออเนกประสงค์กระทะไฟฟ้า หม้อสุกี้ หม้อต้ม รุ่น KW-219,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F389501327%2F29566860325,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F389501327%2F29566860325,200,Valid Link,True,Verified authentic product link
shopee-feed-325262295-23450871042,Rii 52 Less Toner Cotton Pad Refill Pack 240pcs/Bag ริอิ สําลี,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325262295%2F23450871042,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325262295%2F23450871042,200,Valid Link,True,Verified authentic product link
shopee-feed-1408564581-55357111358,KONNI สำหรับฤดูร้อน นุ่มสบาย สไตล์แฟชั่น ผู้หญิงพื้นหนาแบบใหม่รองเท้าแตะ แบบสวม น้ำหนักเบา EVA รองเท้าแตะพื้นหนาอีวา,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1408564581%2F55357111358,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1408564581%2F55357111358,200,Valid Link,True,Verified authentic product link
shopee-feed-1459654235-42605840124,SKINTIFIC Cushion/Perfect Stay Velvet Matte Cushion สีฟ้า คุชชั่น ให้การปกปิด แมตต์ติดทนตลอดวัน รองพื้น รองพื้นกันน้ำ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1459654235%2F42605840124,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1459654235%2F42605840124,200,Valid Link,True,Verified authentic product link
shopee-feed-1368650681-51052638597,📍 ลูกกลิ้งกำจัดขน เก็บขนและฝุ่น ลูกกลิ้งทำความสะอาด ลูกกลิ้งเก็บฝุ่น ลูกกลิ้งดักฝุ่น ที่เก็บขน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1368650681%2F51052638597,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1368650681%2F51052638597,200,Valid Link,True,Verified authentic product link
shopee-feed-76502199-28265384325,Nokia 125 4G (2024). โทรศัพท์มือถือปุ่มกด 2 ซิม พร้อมวิทยุ FM (รับประกันศูนย์ไทย 1 ปี),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76502199%2F28265384325,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76502199%2F28265384325,200,Valid Link,True,Verified authentic product link
shopee-feed-120958585-19594155404,🔥 รุ่นใหม่🔥 ฟิล์มกระจก กันรอย เลนส์กล้อง สำหรับ ไอโฟนiPhone 17 Pro Max/17Air/16E/16/15/14 13 11 12 mini เลนส์กล้องไอโฟน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F120958585%2F19594155404,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F120958585%2F19594155404,200,Valid Link,True,Verified authentic product link
shopee-feed-76171761-40979807451,Tpartner Foldable Hanging Travel Organizer Bag — กระเป๋าจัดระเบียบแบบเเขวน เก็บเสื้อผ้า ของใช้ส่วนตัวเป็นสัดส่วน 6 ช่อง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76171761%2F40979807451,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76171761%2F40979807451,200,Valid Link,True,Verified authentic product link
shopee-feed-61801865-44201941174,Smooth E Babyface Hydration Foam โฟมฟิลเลอร์ สูตรไม่มีฟอง รีเซ็ตผิวเด็กทันทีที่ใช้ 40 / 80 / 140 / 180 ml,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F61801865%2F44201941174,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F61801865%2F44201941174,200,Valid Link,True,Verified authentic product link
shopee-feed-75477392-25057339266,รองเท้านักเรียนเพื่อสุขภาพ สีดำ Aerosoft (แอโร่ซอฟ) รุ่น SG333,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F75477392%2F25057339266,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F75477392%2F25057339266,200,Valid Link,True,Verified authentic product link
shopee-feed-268002579-23334730870,Godmami ครีมรองพื้นสำหรับเด็กและคุณแม่ สูตรอ่อนโยนผสมกันแดด SPF50 PA++++ Mama&Me Foundation,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F268002579%2F23334730870,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F268002579%2F23334730870,200,Valid Link,True,Verified authentic product link
shopee-feed-86601232-42661750930,OLENS - Scandi (1Pair) 1 Month - โอเลนส์ รายเดือน 1 คู่,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F86601232%2F42661750930,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F86601232%2F42661750930,200,Valid Link,True,Verified authentic product link
shopee-feed-12099384-29351587579,รองเท้าแตะ ผู้ชาย ADDA PU รุ่น 7MA03 (ไซส์ 39-45) ลำลองแบบสวมนุ่มเบาสบายปกป้องเท้าคุณ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12099384%2F29351587579,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12099384%2F29351587579,200,Valid Link,True,Verified authentic product link
shopee-feed-325262295-27830642997,Swisse สวิสเซ เอชเอสเอ็น+ 60 เม็ด ผลิตภัณฑ์เสริมอาหาร,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325262295%2F27830642997,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325262295%2F27830642997,200,Valid Link,True,Verified authentic product link
shopee-feed-77729399-20195103572,ลองบีชไซรัป ผลไม้ 3-3 ขนาด 740 มล. (เลือกรสชาติได้) Longbeach Fruit Flavoured Syrup size 740ml.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F77729399%2F20195103572,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F77729399%2F20195103572,200,Valid Link,True,Verified authentic product link
shopee-feed-764363046-26208251930,COSRX Ultra-Light Invisible Sunscreen ครีมกันแดดเนื้อเซรั่ม SPF50 PA++++,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F764363046%2F26208251930,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F764363046%2F26208251930,200,Valid Link,True,Verified authentic product link
shopee-feed-159593401-4467028239,ปลอกนิ้วช่วยแปรงฟัน Molar Bear finger sleeve ป้องกันการโดนกัด ช่วยในการแปรงฟันเด็กเล็ก,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F159593401%2F4467028239,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F159593401%2F4467028239,200,Valid Link,True,Verified authentic product link
shopee-feed-1292200902-26329858187,for Airpod 4 Case For Airpods 3 2 1 เคส For Airpods Pro 2 3 เคส เคสแอร์พอด for Airpods 3 เคส,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1292200902%2F26329858187,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1292200902%2F26329858187,200,Valid Link,True,Verified authentic product link
shopee-feed-78382981-3838200500,Downy ดาวน์นี่ น้ำยาปรับผ้านุ่มสูตรเข้มข้น ถุงเติม กลิ่นการ์เด้นบลูม 2 ลิตร Laundry Softener Garden Bloom 2 L,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F78382981%2F3838200500,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F78382981%2F3838200500,200,Valid Link,True,Verified authentic product link
shopee-feed-1267492223-42652399500,GREENIKA ผ้าปูที่นอนผู้ถือคลิป 4 ชิ้น จับผ้าปูแน่นเป๊ะ แบบซ่อน ​​ใช้ได้ทุกประเภทที่นอน ไม่ขยับแม้นอนดิ้น,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1267492223%2F42652399500,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1267492223%2F42652399500,200,Valid Link,True,Verified authentic product link
shopee-feed-56540396-29339479806,วิชี่ VICHY DERCOS ANTI-DANDRUFF SHAMPOO 200ml และ ENERGY+ AMINEXIL SHAMPOO 200ml,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F56540396%2F29339479806,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F56540396%2F29339479806,200,Valid Link,True,Verified authentic product link
shopee-feed-943456793-26750232453,Hello Polo รองเท้าหัวโตผู้ชายผู้หญิง 3.5cm พื้นหนา กันลื่น แฟชั่น ลําลอง เหมาะกับฤดู รองเท้านิ่มเหมือนเหยียบขี้ HP8034,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F943456793%2F26750232453,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F943456793%2F26750232453,200,Valid Link,True,Verified authentic product link
shopee-feed-164729277-11221544110,เนสท์เล่ ซีรีแล็ค โจ๊ก สูตรไก่ ผัก และ แครอท 200 กรัม อาหารเสริมสำหรับทารกและเด็กเล็ก,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F164729277%2F11221544110,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F164729277%2F11221544110,200,Valid Link,True,Verified authentic product link
shopee-feed-173120449-2803865431,ชาตรามือ ชาไทย สูตรต้นตำรับ กระป๋องซองเยื่อ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F173120449%2F2803865431,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F173120449%2F2803865431,200,Valid Link,True,Verified authentic product link
shopee-feed-666178603-26136831472,มาจิคลีน แอคทีฟ สเปรย์ สีมิ้น ขวด 500 มล. กลิ่นมิ้นตี้ เทนเดอร์ Magiclean Active Spray 500 ml. Minty,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F666178603%2F26136831472,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F666178603%2F26136831472,200,Valid Link,True,Verified authentic product link
